Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,amount,type,sector,framework,cpv
65690610A1,CREATION,EMILIA ROMAGNA,2016-01-27 00:00:00.000,Variant 3,3,85576.92,FORNITURE,ORDINARI,0,33
65690610A1,AWARD,EMILIA ROMAGNA,2016-05-05 00:00:00.000,Variant 3,3,85576.92,FORNITURE,ORDINARI,0,33
65690610A1,CONTRACT-START,EMILIA ROMAGNA,2016-05-31 00:00:00.000,Variant 3,3,85576.92,FORNITURE,ORDINARI,0,33
65690610A1,VARIANT,EMILIA ROMAGNA,2017-05-08 00:00:00.000,Variant 3,3,85576.92,FORNITURE,ORDINARI,0,33
65690610A1,VARIANT,EMILIA ROMAGNA,2017-11-11 00:00:00.000,Variant 3,3,85576.92,FORNITURE,ORDINARI,0,33
65690610A1,CONTRACT-END,EMILIA ROMAGNA,2017-12-31 00:00:00.000,Variant 3,3,85576.92,FORNITURE,ORDINARI,0,33
65691455F1,CREATION,EMILIA ROMAGNA,2016-01-27 00:00:00.000,Variant 3,3,97793.19,FORNITURE,ORDINARI,0,33
65691455F1,AWARD,EMILIA ROMAGNA,2016-05-05 00:00:00.000,Variant 3,3,97793.19,FORNITURE,ORDINARI,0,33
65691455F1,CONTRACT-START,EMILIA ROMAGNA,2016-05-31 00:00:00.000,Variant 3,3,97793.19,FORNITURE,ORDINARI,0,33
65691455F1,VARIANT,EMILIA ROMAGNA,2017-05-08 00:00:00.000,Variant 3,3,97793.19,FORNITURE,ORDINARI,0,33
65691455F1,VARIANT,EMILIA ROMAGNA,2017-11-11 00:00:00.000,Variant 3,3,97793.19,FORNITURE,ORDINARI,0,33
65691455F1,CONTRACT-END,EMILIA ROMAGNA,2017-12-31 00:00:00.000,Variant 3,3,97793.19,FORNITURE,ORDINARI,0,33
6569172C37,CREATION,EMILIA ROMAGNA,2016-01-27 00:00:00.000,Variant 1,1,52317.15,FORNITURE,ORDINARI,0,33
6569172C37,AWARD,EMILIA ROMAGNA,2016-05-05 00:00:00.000,Variant 1,1,52317.15,FORNITURE,ORDINARI,0,33
6569172C37,CONTRACT-START,EMILIA ROMAGNA,2016-06-01 00:00:00.000,Variant 1,1,52317.15,FORNITURE,ORDINARI,0,33
6569172C37,VARIANT,EMILIA ROMAGNA,2017-05-08 00:00:00.000,Variant 1,1,52317.15,FORNITURE,ORDINARI,0,33
6569172C37,CONTRACT-END,EMILIA ROMAGNA,2017-06-30 00:00:00.000,Variant 1,1,52317.15,FORNITURE,ORDINARI,0,33
6569219303,CREATION,EMILIA ROMAGNA,2016-01-27 00:00:00.000,Variant 3,3,159205.55,FORNITURE,ORDINARI,0,33
6569219303,AWARD,EMILIA ROMAGNA,2016-05-05 00:00:00.000,Variant 3,3,159205.55,FORNITURE,ORDINARI,0,33
6569219303,CONTRACT-START,EMILIA ROMAGNA,2016-05-31 00:00:00.000,Variant 3,3,159205.55,FORNITURE,ORDINARI,0,33
6569219303,VARIANT,EMILIA ROMAGNA,2017-05-08 00:00:00.000,Variant 3,3,159205.55,FORNITURE,ORDINARI,0,33
6569219303,VARIANT,EMILIA ROMAGNA,2017-11-11 00:00:00.000,Variant 3,3,159205.55,FORNITURE,ORDINARI,0,33
6569219303,CONTRACT-END,EMILIA ROMAGNA,2017-12-31 00:00:00.000,Variant 3,3,159205.55,FORNITURE,ORDINARI,0,33
65692447A3,CREATION,EMILIA ROMAGNA,2016-01-27 00:00:00.000,Variant 1,1,48581.34,FORNITURE,ORDINARI,0,33
65692447A3,AWARD,EMILIA ROMAGNA,2016-05-05 00:00:00.000,Variant 1,1,48581.34,FORNITURE,ORDINARI,0,33
65692447A3,CONTRACT-START,EMILIA ROMAGNA,2016-05-31 00:00:00.000,Variant 1,1,48581.34,FORNITURE,ORDINARI,0,33
65692447A3,VARIANT,EMILIA ROMAGNA,2017-05-08 00:00:00.000,Variant 1,1,48581.34,FORNITURE,ORDINARI,0,33
65692447A3,CONTRACT-END,EMILIA ROMAGNA,2017-06-30 00:00:00.000,Variant 1,1,48581.34,FORNITURE,ORDINARI,0,33
65698782D6,CREATION,EMILIA ROMAGNA,2016-02-02 00:00:00.000,Variant 1,1,55000.0,FORNITURE,ORDINARI,1,33
65698782D6,AWARD,EMILIA ROMAGNA,2016-02-02 00:00:00.000,Variant 1,1,55000.0,FORNITURE,ORDINARI,1,33
65698782D6,CONTRACT-START,EMILIA ROMAGNA,2016-02-02 00:00:00.000,Variant 1,1,55000.0,FORNITURE,ORDINARI,1,33
65698782D6,VARIANT,EMILIA ROMAGNA,2016-10-31 00:00:00.000,Variant 1,1,55000.0,FORNITURE,ORDINARI,1,33
65698782D6,CONTRACT-END,EMILIA ROMAGNA,2017-12-31 00:00:00.000,Variant 1,1,55000.0,FORNITURE,ORDINARI,1,33
6573382E6A,CREATION,EMILIA ROMAGNA,2016-01-21 00:00:00.000,Variant 1,1,141115.0,FORNITURE,ORDINARI,1,33
6573382E6A,AWARD,EMILIA ROMAGNA,2016-01-21 00:00:00.000,Variant 1,1,141115.0,FORNITURE,ORDINARI,1,33
6573382E6A,CONTRACT-START,EMILIA ROMAGNA,2016-02-05 00:00:00.000,Variant 1,1,141115.0,FORNITURE,ORDINARI,1,33
6573382E6A,VARIANT,EMILIA ROMAGNA,2017-03-06 00:00:00.000,Variant 1,1,141115.0,FORNITURE,ORDINARI,1,33
6573382E6A,CONTRACT-END,EMILIA ROMAGNA,2017-04-30 00:00:00.000,Variant 1,1,141115.0,FORNITURE,ORDINARI,1,33
657355090F,CREATION,EMILIA ROMAGNA,2016-02-06 00:00:00.000,Variant 17,17,50271.5,FORNITURE,ORDINARI,1,30
657355090F,AWARD,EMILIA ROMAGNA,2016-02-06 00:00:00.000,Variant 17,17,50271.5,FORNITURE,ORDINARI,1,30
657355090F,CONTRACT-START,EMILIA ROMAGNA,2016-02-12 00:00:00.000,Variant 17,17,50271.5,FORNITURE,ORDINARI,1,30
657355090F,STATUS,EMILIA ROMAGNA,2016-11-30 00:00:00.000,Variant 17,17,50271.5,FORNITURE,ORDINARI,1,30
657355090F,STATUS,EMILIA ROMAGNA,2017-02-28 00:00:00.000,Variant 17,17,50271.5,FORNITURE,ORDINARI,1,30
657355090F,VARIANT,EMILIA ROMAGNA,2018-10-29 00:00:00.000,Variant 17,17,50271.5,FORNITURE,ORDINARI,1,30
657355090F,CONTRACT-END,EMILIA ROMAGNA,2019-02-28 00:00:00.000,Variant 17,17,50271.5,FORNITURE,ORDINARI,1,30
6573842A06,CREATION,EMILIA ROMAGNA,2016-02-01 00:00:00.000,Variant 1,1,45000.0,FORNITURE,ORDINARI,0,33
6573842A06,AWARD,EMILIA ROMAGNA,2016-02-16 00:00:00.000,Variant 1,1,45000.0,FORNITURE,ORDINARI,0,33
6573842A06,CONTRACT-START,EMILIA ROMAGNA,2016-02-16 00:00:00.000,Variant 1,1,45000.0,FORNITURE,ORDINARI,0,33
6573842A06,VARIANT,EMILIA ROMAGNA,2017-02-28 00:00:00.000,Variant 1,1,45000.0,FORNITURE,ORDINARI,0,33
6573842A06,CONTRACT-END,EMILIA ROMAGNA,2017-12-31 00:00:00.000,Variant 1,1,45000.0,FORNITURE,ORDINARI,0,33
6575816706,CREATION,ABRUZZO,2016-02-02 00:00:00.000,Variant 1,1,1052914.86,FORNITURE,ORDINARI,0,33
6575816706,AWARD,ABRUZZO,2016-02-02 00:00:00.000,Variant 1,1,1052914.86,FORNITURE,ORDINARI,0,33
6575816706,CONTRACT-START,ABRUZZO,2016-02-02 00:00:00.000,Variant 1,1,1052914.86,FORNITURE,ORDINARI,0,33
6575816706,VARIANT,ABRUZZO,2016-07-05 00:00:00.000,Variant 1,1,1052914.86,FORNITURE,ORDINARI,0,33
6575816706,CONTRACT-END,ABRUZZO,2016-12-31 00:00:00.000,Variant 1,1,1052914.86,FORNITURE,ORDINARI,0,33
657812152C,CREATION,EMILIA ROMAGNA,2016-02-04 00:00:00.000,Variant 1,1,150000.0,FORNITURE,ORDINARI,0,33
657812152C,AWARD,EMILIA ROMAGNA,2016-05-16 00:00:00.000,Variant 1,1,150000.0,FORNITURE,ORDINARI,0,33
657812152C,CONTRACT-START,EMILIA ROMAGNA,2016-05-16 00:00:00.000,Variant 1,1,150000.0,FORNITURE,ORDINARI,0,33
657812152C,VARIANT,EMILIA ROMAGNA,2019-10-01 00:00:00.000,Variant 1,1,150000.0,FORNITURE,ORDINARI,0,33
657812152C,CONTRACT-END,EMILIA ROMAGNA,2020-05-15 00:00:00.000,Variant 1,1,150000.0,FORNITURE,ORDINARI,0,33
6581873D69,CREATION,PROVINCIA AUTONOMA DI BOLZANO,2016-02-10 00:00:00.000,Variant 30,30,810000.0,FORNITURE,ORDINARI,1,65
6581873D69,AWARD,PROVINCIA AUTONOMA DI BOLZANO,2016-02-10 00:00:00.000,Variant 30,30,810000.0,FORNITURE,ORDINARI,1,65
6581873D69,CONTRACT-START,PROVINCIA AUTONOMA DI BOLZANO,2016-02-10 00:00:00.000,Variant 30,30,810000.0,FORNITURE,ORDINARI,1,65
6581873D69,STATUS,PROVINCIA AUTONOMA DI BOLZANO,2016-07-31 00:00:00.000,Variant 30,30,810000.0,FORNITURE,ORDINARI,1,65
6581873D69,STATUS,PROVINCIA AUTONOMA DI BOLZANO,2016-11-30 00:00:00.000,Variant 30,30,810000.0,FORNITURE,ORDINARI,1,65
6581873D69,STATUS,PROVINCIA AUTONOMA DI BOLZANO,2017-03-31 00:00:00.000,Variant 30,30,810000.0,FORNITURE,ORDINARI,1,65
6581873D69,VARIANT,PROVINCIA AUTONOMA DI BOLZANO,2017-03-31 00:00:00.000,Variant 30,30,810000.0,FORNITURE,ORDINARI,1,65
6581873D69,CONTRACT-END,PROVINCIA AUTONOMA DI BOLZANO,2017-08-31 00:00:00.000,Variant 30,30,810000.0,FORNITURE,ORDINARI,1,65
6582665AFE,CREATION,EMILIA ROMAGNA,2016-02-05 00:00:00.000,Variant 1,1,128800.0,FORNITURE,ORDINARI,1,33
6582665AFE,AWARD,EMILIA ROMAGNA,2016-02-05 00:00:00.000,Variant 1,1,128800.0,FORNITURE,ORDINARI,1,33
6582665AFE,CONTRACT-START,EMILIA ROMAGNA,2016-02-12 00:00:00.000,Variant 1,1,128800.0,FORNITURE,ORDINARI,1,33
6582665AFE,VARIANT,EMILIA ROMAGNA,2016-04-20 00:00:00.000,Variant 1,1,128800.0,FORNITURE,ORDINARI,1,33
6582665AFE,CONTRACT-END,EMILIA ROMAGNA,2017-01-31 00:00:00.000,Variant 1,1,128800.0,FORNITURE,ORDINARI,1,33
6587739632,CREATION,PROVINCIA AUTONOMA DI BOLZANO,2016-02-10 00:00:00.000,Variant 76,76,135000.0,FORNITURE,ORDINARI,1,9
6587739632,AWARD,PROVINCIA AUTONOMA DI BOLZANO,2016-02-10 00:00:00.000,Variant 76,76,135000.0,FORNITURE,ORDINARI,1,9
6587739632,CONTRACT-START,PROVINCIA AUTONOMA DI BOLZANO,2016-02-16 00:00:00.000,Variant 76,76,135000.0,FORNITURE,ORDINARI,1,9
6587739632,VARIANT,PROVINCIA AUTONOMA DI BOLZANO,2018-10-30 00:00:00.000,Variant 76,76,135000.0,FORNITURE,ORDINARI,1,9
6587739632,TESTING,PROVINCIA AUTONOMA DI BOLZANO,2019-01-31 00:00:00.000,Variant 76,76,135000.0,FORNITURE,ORDINARI,1,9
6587739632,CONTRACT-END,PROVINCIA AUTONOMA DI BOLZANO,2019-01-31 00:00:00.000,Variant 76,76,135000.0,FORNITURE,ORDINARI,1,9
65879650B4,CREATION,CENTRALE,2016-02-10 00:00:00.000,Variant 1,1,893000.0,FORNITURE,ORDINARI,0,34
65879650B4,AWARD,CENTRALE,2016-03-22 00:00:00.000,Variant 1,1,893000.0,FORNITURE,ORDINARI,0,34
65879650B4,CONTRACT-START,CENTRALE,2016-05-03 00:00:00.000,Variant 1,1,893000.0,FORNITURE,ORDINARI,0,34
65879650B4,VARIANT,CENTRALE,2016-09-29 00:00:00.000,Variant 1,1,893000.0,FORNITURE,ORDINARI,0,34
65879650B4,CONTRACT-END,CENTRALE,2017-04-12 00:00:00.000,Variant 1,1,893000.0,FORNITURE,ORDINARI,0,34
65880349A2,CREATION,CENTRALE,2016-02-18 00:00:00.000,Variant 77,77,175351.3,FORNITURE,ORDINARI,0,32
65880349A2,AWARD,CENTRALE,2016-04-14 00:00:00.000,Variant 77,77,175351.3,FORNITURE,ORDINARI,0,32
65880349A2,CONTRACT-START,CENTRALE,2016-06-10 00:00:00.000,Variant 77,77,175351.3,FORNITURE,ORDINARI,0,32
65880349A2,STATUS,CENTRALE,2016-06-20 00:00:00.000,Variant 77,77,175351.3,FORNITURE,ORDINARI,0,32
65880349A2,CONTRACT-END,CENTRALE,2016-07-21 00:00:00.000,Variant 77,77,175351.3,FORNITURE,ORDINARI,0,32
65880349A2,STATUS,CENTRALE,2016-07-21 00:00:00.000,Variant 77,77,175351.3,FORNITURE,ORDINARI,0,32
65880349A2,VARIANT,CENTRALE,2016-07-21 00:00:00.000,Variant 77,77,175351.3,FORNITURE,ORDINARI,0,32
65880349A2,STATUS,CENTRALE,2016-10-18 00:00:00.000,Variant 77,77,175351.3,FORNITURE,ORDINARI,0,32
6590983B39,CREATION,MARCHE,2016-02-17 00:00:00.000,Variant 1,1,118000.0,FORNITURE,ORDINARI,0,33
6590983B39,AWARD,MARCHE,2016-03-21 00:00:00.000,Variant 1,1,118000.0,FORNITURE,ORDINARI,0,33
6590983B39,CONTRACT-START,MARCHE,2016-03-22 00:00:00.000,Variant 1,1,118000.0,FORNITURE,ORDINARI,0,33
6590983B39,VARIANT,MARCHE,2016-05-26 00:00:00.000,Variant 1,1,118000.0,FORNITURE,ORDINARI,0,33
6590983B39,CONTRACT-END,MARCHE,2016-09-26 00:00:00.000,Variant 1,1,118000.0,FORNITURE,ORDINARI,0,33
65938010B9,CREATION,ABRUZZO,2016-02-15 00:00:00.000,Variant 1,1,100000.0,FORNITURE,ORDINARI,0,33
65938010B9,AWARD,ABRUZZO,2016-02-16 00:00:00.000,Variant 1,1,100000.0,FORNITURE,ORDINARI,0,33
65938010B9,CONTRACT-START,ABRUZZO,2016-02-16 00:00:00.000,Variant 1,1,100000.0,FORNITURE,ORDINARI,0,33
65938010B9,VARIANT,ABRUZZO,2016-06-08 00:00:00.000,Variant 1,1,100000.0,FORNITURE,ORDINARI,0,33
65938010B9,CONTRACT-END,ABRUZZO,2016-09-30 00:00:00.000,Variant 1,1,100000.0,FORNITURE,ORDINARI,0,33
65945055AD,CREATION,PROVINCIA AUTONOMA DI BOLZANO,2016-02-17 00:00:00.000,Variant 27,27,252000.0,FORNITURE,ORDINARI,0,33
65945055AD,AWARD,PROVINCIA AUTONOMA DI BOLZANO,2016-02-29 00:00:00.000,Variant 27,27,252000.0,FORNITURE,ORDINARI,0,33
65945055AD,CONTRACT-START,PROVINCIA AUTONOMA DI BOLZANO,2016-02-29 00:00:00.000,Variant 27,27,252000.0,FORNITURE,ORDINARI,0,33
65945055AD,VARIANT,PROVINCIA AUTONOMA DI BOLZANO,2019-01-22 00:00:00.000,Variant 27,27,252000.0,FORNITURE,ORDINARI,0,33
65945055AD,VARIANT,PROVINCIA AUTONOMA DI BOLZANO,2020-11-04 00:00:00.000,Variant 27,27,252000.0,FORNITURE,ORDINARI,0,33
65945055AD,VARIANT,PROVINCIA AUTONOMA DI BOLZANO,2021-12-21 00:00:00.000,Variant 27,27,252000.0,FORNITURE,ORDINARI,0,33
65945055AD,VARIANT,PROVINCIA AUTONOMA DI BOLZANO,2022-06-27 00:00:00.000,Variant 27,27,252000.0,FORNITURE,ORDINARI,0,33
65945055AD,CONTRACT-END,PROVINCIA AUTONOMA DI BOLZANO,2023-01-03 00:00:00.000,Variant 27,27,252000.0,FORNITURE,ORDINARI,0,33
65947629C1,CREATION,CENTRALE,2016-02-16 00:00:00.000,Variant 5,5,85547.39,FORNITURE,ORDINARI,1,65
65947629C1,AWARD,CENTRALE,2016-02-16 00:00:00.000,Variant 5,5,85547.39,FORNITURE,ORDINARI,1,65
65947629C1,CONTRACT-START,CENTRALE,2016-03-15 00:00:00.000,Variant 5,5,85547.39,FORNITURE,ORDINARI,1,65
65947629C1,VARIANT,CENTRALE,2016-08-05 00:00:00.000,Variant 5,5,85547.39,FORNITURE,ORDINARI,1,65
65947629C1,CONTRACT-END,CENTRALE,2017-02-28 00:00:00.000,Variant 5,5,85547.39,FORNITURE,ORDINARI,1,65
65947629C1,VARIANT,CENTRALE,2017-11-22 00:00:00.000,Variant 5,5,85547.39,FORNITURE,ORDINARI,1,65
659517810F,CREATION,EMILIA ROMAGNA,2016-02-16 00:00:00.000,Variant 3,3,43686.0,FORNITURE,ORDINARI,1,33
659517810F,AWARD,EMILIA ROMAGNA,2016-02-16 00:00:00.000,Variant 3,3,43686.0,FORNITURE,ORDINARI,1,33
659517810F,CONTRACT-START,EMILIA ROMAGNA,2016-02-24 00:00:00.000,Variant 3,3,43686.0,FORNITURE,ORDINARI,1,33
659517810F,VARIANT,EMILIA ROMAGNA,2017-03-31 00:00:00.000,Variant 3,3,43686.0,FORNITURE,ORDINARI,1,33
659517810F,VARIANT,EMILIA ROMAGNA,2018-03-02 00:00:00.000,Variant 3,3,43686.0,FORNITURE,ORDINARI,1,33
659517810F,CONTRACT-END,EMILIA ROMAGNA,2019-02-19 00:00:00.000,Variant 3,3,43686.0,FORNITURE,ORDINARI,1,33
65960890D7,CREATION,ABRUZZO,2016-02-15 00:00:00.000,Variant 2,2,481154.66,FORNITURE,ORDINARI,0,33
65960890D7,AWARD,ABRUZZO,2016-02-15 00:00:00.000,Variant 2,2,481154.66,FORNITURE,ORDINARI,0,33
65960890D7,CONTRACT-START,ABRUZZO,2016-02-15 00:00:00.000,Variant 2,2,481154.66,FORNITURE,ORDINARI,0,33
65960890D7,CONTRACT-END,ABRUZZO,2017-02-14 00:00:00.000,Variant 2,2,481154.66,FORNITURE,ORDINARI,0,33
65960890D7,VARIANT,ABRUZZO,2017-10-24 00:00:00.000,Variant 2,2,481154.66,FORNITURE,ORDINARI,0,33
659743793C,CREATION,PROVINCIA AUTONOMA DI TRENTO,2016-02-19 00:00:00.000,Variant 2,2,45188.0,FORNITURE,ORDINARI,0,33
659743793C,AWARD,PROVINCIA AUTONOMA DI TRENTO,2016-02-26 00:00:00.000,Variant 2,2,45188.0,FORNITURE,ORDINARI,0,33
659743793C,CONTRACT-START,PROVINCIA AUTONOMA DI TRENTO,2016-02-26 00:00:00.000,Variant 2,2,45188.0,FORNITURE,ORDINARI,0,33
659743793C,CONTRACT-END,PROVINCIA AUTONOMA DI TRENTO,2017-03-31 00:00:00.000,Variant 2,2,45188.0,FORNITURE,ORDINARI,0,33
659743793C,VARIANT,PROVINCIA AUTONOMA DI TRENTO,2018-07-02 00:00:00.000,Variant 2,2,45188.0,FORNITURE,ORDINARI,0,33
65983781C8,CREATION,TOSCANA,2016-03-23 00:00:00.000,Variant 1,1,54975.02,FORNITURE,ORDINARI,1,9
65983781C8,AWARD,TOSCANA,2016-03-23 00:00:00.000,Variant 1,1,54975.02,FORNITURE,ORDINARI,1,9
65983781C8,CONTRACT-START,TOSCANA,2016-03-25 00:00:00.000,Variant 1,1,54975.02,FORNITURE,ORDINARI,1,9
65983781C8,VARIANT,TOSCANA,2016-10-19 00:00:00.000,Variant 1,1,54975.02,FORNITURE,ORDINARI,1,9
65983781C8,CONTRACT-END,TOSCANA,2016-12-31 00:00:00.000,Variant 1,1,54975.02,FORNITURE,ORDINARI,1,9
66008845CB,CREATION,UMBRIA,2016-02-25 00:00:00.000,Variant 2,2,83207.0,FORNITURE,ORDINARI,0,71
66008845CB,AWARD,UMBRIA,2016-04-19 00:00:00.000,Variant 2,2,83207.0,FORNITURE,ORDINARI,0,71
66008845CB,CONTRACT-START,UMBRIA,2016-06-08 00:00:00.000,Variant 2,2,83207.0,FORNITURE,ORDINARI,0,71
66008845CB,CONTRACT-END,UMBRIA,2019-12-18 00:00:00.000,Variant 2,2,83207.0,FORNITURE,ORDINARI,0,71
66008845CB,VARIANT,UMBRIA,2020-01-22 00:00:00.000,Variant 2,2,83207.0,FORNITURE,ORDINARI,0,71
6605646F82,CREATION,SICILIA,2016-02-26 00:00:00.000,Variant 3,3,2500000.0,FORNITURE,ORDINARI,0,44
6605646F82,AWARD,SICILIA,2016-10-27 00:00:00.000,Variant 3,3,2500000.0,FORNITURE,ORDINARI,0,44
6605646F82,CONTRACT-START,SICILIA,2017-02-13 00:00:00.000,Variant 3,3,2500000.0,FORNITURE,ORDINARI,0,44
6605646F82,VARIANT,SICILIA,2018-02-19 00:00:00.000,Variant 3,3,2500000.0,FORNITURE,ORDINARI,0,44
6605646F82,VARIANT,SICILIA,2018-07-26 00:00:00.000,Variant 3,3,2500000.0,FORNITURE,ORDINARI,0,44
6605646F82,CONTRACT-END,SICILIA,2020-02-25 00:00:00.000,Variant 3,3,2500000.0,FORNITURE,ORDINARI,0,44
6606225D51,CREATION,EMILIA ROMAGNA,2016-02-26 00:00:00.000,Variant 1,1,200000.0,FORNITURE,ORDINARI,0,33
6606225D51,AWARD,EMILIA ROMAGNA,2016-03-14 00:00:00.000,Variant 1,1,200000.0,FORNITURE,ORDINARI,0,33
6606225D51,CONTRACT-START,EMILIA ROMAGNA,2016-03-14 00:00:00.000,Variant 1,1,200000.0,FORNITURE,ORDINARI,0,33
6606225D51,VARIANT,EMILIA ROMAGNA,2017-03-13 00:00:00.000,Variant 1,1,200000.0,FORNITURE,ORDINARI,0,33
6606225D51,CONTRACT-END,EMILIA ROMAGNA,2017-08-31 00:00:00.000,Variant 1,1,200000.0,FORNITURE,ORDINARI,0,33
6607438653,CREATION,EMILIA ROMAGNA,2016-02-26 00:00:00.000,Variant 67,67,917535.91,FORNITURE,ORDINARI,1,33
6607438653,AWARD,EMILIA ROMAGNA,2016-02-26 00:00:00.000,Variant 67,67,917535.91,FORNITURE,ORDINARI,1,33
6607438653,CONTRACT-START,EMILIA ROMAGNA,2016-03-30 00:00:00.000,Variant 67,67,917535.91,FORNITURE,ORDINARI,1,33
6607438653,STATUS,EMILIA ROMAGNA,2016-06-30 00:00:00.000,Variant 67,67,917535.91,FORNITURE,ORDINARI,1,33
6607438653,VARIANT,EMILIA ROMAGNA,2016-09-15 00:00:00.000,Variant 67,67,917535.91,FORNITURE,ORDINARI,1,33
6607438653,STATUS,EMILIA ROMAGNA,2016-09-30 00:00:00.000,Variant 67,67,917535.91,FORNITURE,ORDINARI,1,33
6607438653,STATUS,EMILIA ROMAGNA,2016-12-31 00:00:00.000,Variant 67,67,917535.91,FORNITURE,ORDINARI,1,33
6607438653,CONTRACT-END,EMILIA ROMAGNA,2017-06-30 00:00:00.000,Variant 67,67,917535.91,FORNITURE,ORDINARI,1,33
6607438653,STATUS,EMILIA ROMAGNA,2017-06-30 00:00:00.000,Variant 67,67,917535.91,FORNITURE,ORDINARI,1,33
6607438653,STATUS,EMILIA ROMAGNA,2018-06-30 00:00:00.000,Variant 67,67,917535.91,FORNITURE,ORDINARI,1,33
6607457601,CREATION,EMILIA ROMAGNA,2016-02-26 00:00:00.000,Variant 1,1,214212.72,FORNITURE,ORDINARI,1,33
6607457601,AWARD,EMILIA ROMAGNA,2016-02-26 00:00:00.000,Variant 1,1,214212.72,FORNITURE,ORDINARI,1,33
6607457601,CONTRACT-START,EMILIA ROMAGNA,2016-03-30 00:00:00.000,Variant 1,1,214212.72,FORNITURE,ORDINARI,1,33
6607457601,VARIANT,EMILIA ROMAGNA,2018-02-23 00:00:00.000,Variant 1,1,214212.72,FORNITURE,ORDINARI,1,33
6607457601,CONTRACT-END,EMILIA ROMAGNA,2018-06-30 00:00:00.000,Variant 1,1,214212.72,FORNITURE,ORDINARI,1,33
6607542C24,CREATION,EMILIA ROMAGNA,2016-03-11 00:00:00.000,Variant 1,1,50000.0,FORNITURE,ORDINARI,1,30
6607542C24,AWARD,EMILIA ROMAGNA,2016-03-11 00:00:00.000,Variant 1,1,50000.0,FORNITURE,ORDINARI,1,30
6607542C24,CONTRACT-START,EMILIA ROMAGNA,2016-03-11 00:00:00.000,Variant 1,1,50000.0,FORNITURE,ORDINARI,1,30
6607542C24,VARIANT,EMILIA ROMAGNA,2018-10-31 00:00:00.000,Variant 1,1,50000.0,FORNITURE,ORDINARI,1,30
6607542C24,CONTRACT-END,EMILIA ROMAGNA,2019-01-31 00:00:00.000,Variant 1,1,50000.0,FORNITURE,ORDINARI,1,30
6607861366,CREATION,VENETO,2016-04-13 00:00:00.000,Variant 1,1,65056.0,FORNITURE,ORDINARI,0,34
6607861366,AWARD,VENETO,2016-05-10 00:00:00.000,Variant 1,1,65056.0,FORNITURE,ORDINARI,0,34
6607861366,CONTRACT-START,VENETO,2016-05-11 00:00:00.000,Variant 1,1,65056.0,FORNITURE,ORDINARI,0,34
6607861366,VARIANT,VENETO,2016-11-28 00:00:00.000,Variant 1,1,65056.0,FORNITURE,ORDINARI,0,34
6607861366,CONTRACT-END,VENETO,2016-12-31 00:00:00.000,Variant 1,1,65056.0,FORNITURE,ORDINARI,0,34
66091180B6,CREATION,EMILIA ROMAGNA,2016-02-29 00:00:00.000,Variant 2,2,243395.85,FORNITURE,ORDINARI,1,33
66091180B6,AWARD,EMILIA ROMAGNA,2016-02-29 00:00:00.000,Variant 2,2,243395.85,FORNITURE,ORDINARI,1,33
66091180B6,CONTRACT-START,EMILIA ROMAGNA,2016-03-15 00:00:00.000,Variant 2,2,243395.85,FORNITURE,ORDINARI,1,33
66091180B6,CONTRACT-END,EMILIA ROMAGNA,2017-06-30 00:00:00.000,Variant 2,2,243395.85,FORNITURE,ORDINARI,1,33
66091180B6,VARIANT,EMILIA ROMAGNA,2017-12-14 00:00:00.000,Variant 2,2,243395.85,FORNITURE,ORDINARI,1,33
6609151BEE,CREATION,CENTRALE,2016-03-30 00:00:00.000,Variant 2,2,40983.61,FORNITURE,ORDINARI,0,30
6609151BEE,AWARD,CENTRALE,2016-05-05 00:00:00.000,Variant 2,2,40983.61,FORNITURE,ORDINARI,0,30
6609151BEE,CONTRACT-START,CENTRALE,2016-06-06 00:00:00.000,Variant 2,2,40983.61,FORNITURE,ORDINARI,0,30
6609151BEE,CONTRACT-END,CENTRALE,2016-11-03 00:00:00.000,Variant 2,2,40983.61,FORNITURE,ORDINARI,0,30
6609151BEE,VARIANT,CENTRALE,2016-11-03 00:00:00.000,Variant 2,2,40983.61,FORNITURE,ORDINARI,0,30
6609193E96,CREATION,EMILIA ROMAGNA,2016-02-29 00:00:00.000,Variant 2,2,57737.06,FORNITURE,ORDINARI,1,33
6609193E96,AWARD,EMILIA ROMAGNA,2016-02-29 00:00:00.000,Variant 2,2,57737.06,FORNITURE,ORDINARI,1,33
6609193E96,CONTRACT-START,EMILIA ROMAGNA,2016-03-15 00:00:00.000,Variant 2,2,57737.06,FORNITURE,ORDINARI,1,33
6609193E96,CONTRACT-END,EMILIA ROMAGNA,2017-06-30 00:00:00.000,Variant 2,2,57737.06,FORNITURE,ORDINARI,1,33
6609193E96,VARIANT,EMILIA ROMAGNA,2017-12-14 00:00:00.000,Variant 2,2,57737.06,FORNITURE,ORDINARI,1,33
661231709C,CREATION,EMILIA ROMAGNA,2016-03-02 00:00:00.000,Variant 1,1,130504.3,FORNITURE,ORDINARI,1,33
661231709C,AWARD,EMILIA ROMAGNA,2016-03-02 00:00:00.000,Variant 1,1,130504.3,FORNITURE,ORDINARI,1,33
661231709C,CONTRACT-START,EMILIA ROMAGNA,2016-03-15 00:00:00.000,Variant 1,1,130504.3,FORNITURE,ORDINARI,1,33
661231709C,VARIANT,EMILIA ROMAGNA,2017-12-14 00:00:00.000,Variant 1,1,130504.3,FORNITURE,ORDINARI,1,33
